案例编号,任务类型,请求序列,历史时隙,负载状态类型,历史资源缓存量,综合评价值,请求保障率,资源冗余率,案例质量分,近期平均请求到达量,请求到达量趋势,等待服务队列趋势,空闲算力资源趋势
train_0_0_demo_game_003_user_seq_003_t89,结构化报告生成,请求序列003,89,oversupply_risk,167.74334907531738,-100.87037658691406,1.0,1.0,-1.0,0.0,0.0,0.0,48.36474609375
train_0_0_demo_game_003_user_seq_003_t89,结构化报告生成,请求序列003,89,oversupply_risk,167.74334907531738,-100.87037658691406,1.0,1.0,-1.0,0.0,0.0,0.0,46.71142578125
train_0_0_demo_game_003_user_seq_003_t90,结构化报告生成,请求序列003,90,oversupply_risk,187.02166080474854,-102.74058532714844,1.0,1.0,-1.0,0.0,0.0,0.0,46.71142578125
train_0_0_demo_game_003_user_seq_003_t90,结构化报告生成,请求序列003,90,oversupply_risk,187.02166080474854,-102.74058532714844,1.0,1.0,-1.0,0.0,0.0,0.0,54.401611328125
train_0_0_demo_game_003_user_seq_003_t91,结构化报告生成,请求序列003,91,oversupply_risk,137.31650114059448,-104.11375427246094,1.0,1.0,-1.0,0.0,0.0,0.0,54.401611328125
train_0_0_demo_game_003_user_seq_003_t91,结构化报告生成,请求序列003,91,oversupply_risk,137.31650114059448,-104.11375427246094,1.0,1.0,-1.0,0.0,0.0,0.0,88.689453125
train_0_0_demo_game_003_user_seq_003_t92,结构化报告生成,请求序列003,92,oversupply_risk,177.3452877998352,-105.88719940185547,1.0,1.0,-1.0,0.0,0.0,0.0,88.689453125
train_0_0_demo_game_003_user_seq_003_t92,结构化报告生成,请求序列003,92,oversupply_risk,177.3452877998352,-105.88719940185547,1.0,1.0,-1.0,0.0,0.0,0.0,81.084716796875
train_0_0_demo_game_003_user_seq_003_t93,结构化报告生成,请求序列003,93,oversupply_risk,34.99111831188202,-106.23712158203125,1.0,1.0,-1.0,0.0,0.0,0.0,81.084716796875
train_0_0_demo_game_003_user_seq_003_t93,结构化报告生成,请求序列003,93,oversupply_risk,34.99111831188202,-106.23712158203125,1.0,1.0,-1.0,0.0,0.0,0.0,78.66650390625
train_0_0_demo_game_003_user_seq_003_t94,结构化报告生成,请求序列003,94,oversupply_risk,129.87565994262695,-107.53587341308594,1.0,1.0,-1.0,0.0,0.0,0.0,78.66650390625
train_0_0_demo_game_003_user_seq_003_t94,结构化报告生成,请求序列003,94,oversupply_risk,129.87565994262695,-107.53587341308594,1.0,1.0,-1.0,0.0,0.0,0.0,53.08349609375
train_0_0_demo_game_003_user_seq_003_t95,结构化报告生成,请求序列003,95,oversupply_risk,89.01859521865845,-108.42606353759766,1.0,1.0,-1.0,0.0,0.0,0.0,53.08349609375
train_0_0_demo_game_003_user_seq_003_t95,结构化报告生成,请求序列003,95,oversupply_risk,89.01859521865845,-108.42606353759766,1.0,1.0,-1.0,0.0,0.0,0.0,41.216552734375
train_0_0_demo_game_003_user_seq_003_t96,结构化报告生成,请求序列003,96,oversupply_risk,178.04057598114014,-110.20646667480469,1.0,1.0,-1.0,0.0,0.0,0.0,41.216552734375
train_0_0_demo_game_003_user_seq_003_t96,结构化报告生成,请求序列003,96,oversupply_risk,178.04057598114014,-110.20646667480469,1.0,1.0,-1.0,0.0,0.0,0.0,54.724609375
train_0_0_demo_game_003_user_seq_003_t97,结构化报告生成,请求序列003,97,oversupply_risk,158.635151386261,-111.7928237915039,1.0,1.0,-1.0,0.0,0.0,0.0,54.724609375
train_0_0_demo_game_003_user_seq_003_t97,结构化报告生成,请求序列003,97,oversupply_risk,158.635151386261,-111.7928237915039,1.0,1.0,-1.0,0.0,0.0,0.0,66.763916015625
train_0_0_demo_game_003_user_seq_003_t98,结构化报告生成,请求序列003,98,oversupply_risk,93.44385862350464,-112.72726440429688,1.0,1.0,-1.0,0.0,0.0,0.0,66.763916015625
train_0_0_demo_game_003_user_seq_003_t98,结构化报告生成,请求序列003,98,oversupply_risk,93.44385862350464,-112.72726440429688,1.0,1.0,-1.0,0.0,0.0,0.0,84.168212890625
train_0_0_demo_game_003_user_seq_003_t99,结构化报告生成,请求序列003,99,oversupply_risk,166.92073345184326,-114.39647674560547,1.0,1.0,-1.0,0.0,0.0,0.0,84.168212890625
train_0_0_demo_game_003_user_seq_003_t99,结构化报告生成,请求序列003,99,oversupply_risk,166.92073345184326,-114.39647674560547,1.0,1.0,-1.0,0.0,0.0,0.0,63.01953125
train_0_0_demo_game_003_user_seq_003_t100,结构化报告生成,请求序列003,100,oversupply_risk,81.26604557037354,-115.20913696289062,1.0,1.0,-1.0,0.0,0.0,0.0,63.01953125
train_0_0_demo_game_003_user_seq_003_t100,结构化报告生成,请求序列003,100,oversupply_risk,81.26604557037354,-115.20913696289062,1.0,1.0,-1.0,0.0,0.0,0.0,65.0908203125
train_0_0_demo_game_003_user_seq_003_t101,结构化报告生成,请求序列003,101,oversupply_risk,151.88013315200806,-116.72793579101562,1.0,1.0,-1.0,0.0,0.0,0.0,65.0908203125
train_0_0_demo_game_003_user_seq_003_t101,结构化报告生成,请求序列003,101,oversupply_risk,151.88013315200806,-116.72793579101562,1.0,1.0,-1.0,0.0,0.0,0.0,62.0478515625
train_0_0_demo_game_003_user_seq_003_t102,结构化报告生成,请求序列003,102,oversupply_risk,172.08685874938965,-118.44879913330078,1.0,1.0,-1.0,0.0,0.0,0.0,62.0478515625
train_0_0_demo_game_003_user_seq_003_t103,结构化报告生成,请求序列003,103,oversupply_risk,129.2627215385437,-119.74142456054688,1.0,1.0,-1.0,0.0,0.0,0.0,58.286865234375
train_0_0_demo_game_003_user_seq_003_t104,结构化报告生成,请求序列003,104,oversupply_risk,118.25330257415771,-120.92395782470703,1.0,1.0,-1.0,0.0,0.0,0.0,101.30712890625
train_0_0_demo_game_003_user_seq_003_t105,结构化报告生成,请求序列003,105,oversupply_risk,103.21402549743652,-121.95609283447266,1.0,1.0,-1.0,0.0,0.0,0.0,113.30859375
train_0_0_demo_game_003_user_seq_003_t106,结构化报告生成,请求序列003,106,oversupply_risk,136.9464635848999,-123.3255615234375,1.0,1.0,-1.0,0.0,0.0,0.0,142.86962890625
train_0_0_demo_game_003_user_seq_003_t107,结构化报告生成,请求序列003,107,oversupply_risk,189.5693063735962,-125.22125244140625,1.0,1.0,-1.0,0.0,0.0,0.0,130.704833984375
train_0_0_demo_game_003_user_seq_003_t108,结构化报告生成,请求序列003,108,oversupply_risk,107.37109184265137,-126.29496002197266,1.0,1.0,-1.0,0.0,0.0,0.0,121.921142578125
train_0_0_demo_game_003_user_seq_003_t109,结构化报告生成,请求序列003,109,oversupply_risk,130.1919460296631,-127.59687805175781,1.0,1.0,-1.0,0.0,0.0,0.0,136.99462890625
train_0_0_demo_game_003_user_seq_003_t110,结构化报告生成,请求序列003,110,oversupply_risk,56.341058015823364,-128.16029357910156,1.0,1.0,-1.0,0.0,0.0,0.0,134.2763671875
train_0_0_demo_game_003_user_seq_003_t111,结构化报告生成,请求序列003,111,oversupply_risk,186.64764165878296,-130.02676391601562,1.0,1.0,-1.0,0.0,0.0,0.0,141.0185546875
train_0_0_demo_game_003_user_seq_003_t112,结构化报告生成,请求序列003,112,oversupply_risk,144.37952041625977,-131.47056579589844,1.0,1.0,-1.0,0.0,0.0,0.0,120.868896484375
train_0_0_demo_game_003_user_seq_003_t113,结构化报告生成,请求序列003,113,oversupply_risk,78.34573984146118,-132.2540283203125,1.0,1.0,-1.0,0.0,0.0,0.0,120.136962890625
train_0_0_demo_game_003_user_seq_003_t114,结构化报告生成,请求序列003,114,oversupply_risk,139.82007503509521,-133.6522216796875,1.0,1.0,-1.0,0.0,0.0,0.0,129.388427734375
train_0_0_demo_game_003_user_seq_003_t115,结构化报告生成,请求序列003,115,oversupply_risk,105.06696701049805,-134.70289611816406,1.0,1.0,-1.0,0.0,0.0,0.0,116.428466796875
train_0_0_demo_game_003_user_seq_003_t116,结构化报告生成,请求序列003,116,oversupply_risk,49.15146827697754,-135.1944122314453,1.0,1.0,-1.0,0.0,0.0,0.0,137.2978515625
train_0_0_demo_game_003_user_seq_003_t117,结构化报告生成,请求序列003,117,oversupply_risk,161.72404289245605,-136.81166076660156,1.0,1.0,-1.0,0.0,0.0,0.0,116.904052734375
train_0_0_demo_game_003_user_seq_003_t118,结构化报告生成,请求序列003,118,oversupply_risk,107.5036883354187,-137.88668823242188,1.0,1.0,-1.0,0.0,0.0,0.0,93.09814453125
train_0_0_demo_game_003_user_seq_003_t119,结构化报告生成,请求序列003,119,oversupply_risk,95.81438302993774,-138.84483337402344,1.0,1.0,-1.0,0.0,0.0,0.0,113.941162109375
train_0_0_demo_game_003_user_seq_003_t120,结构化报告生成,请求序列003,120,oversupply_risk,23.458334803581238,-139.0794219970703,1.0,1.0,-1.0,0.0,0.0,0.0,105.86181640625
train_0_0_demo_game_003_user_seq_003_t121,结构化报告生成,请求序列003,121,oversupply_risk,87.24766373634338,-139.95188903808594,1.0,1.0,-1.0,0.0,0.0,0.0,103.547607421875
train_0_0_demo_game_003_user_seq_003_t122,结构化报告生成,请求序列003,122,oversupply_risk,21.932555735111237,-140.1712188720703,1.0,1.0,-1.0,0.0,0.0,0.0,97.1240234375
train_0_0_demo_game_003_user_seq_003_t123,结构化报告生成,请求序列003,123,oversupply_risk,150.72728395462036,-141.67849731445312,1.0,1.0,-1.0,0.0,0.0,0.0,78.50537109375
train_0_0_demo_game_003_user_seq_003_t124,结构化报告生成,请求序列003,124,oversupply_risk,178.74104976654053,-143.46591186523438,1.0,1.0,-1.0,0.0,0.0,0.0,57.112060546875
train_0_0_demo_game_003_user_seq_003_t125,结构化报告生成,请求序列003,125,oversupply_risk,152.1084189414978,-144.98699951171875,1.0,1.0,-1.0,0.0,0.0,0.0,70.8408203125
train_0_0_demo_game_003_user_seq_003_t126,结构化报告生成,请求序列003,126,oversupply_risk,122.98957109451294,-146.21688842773438,1.0,1.0,-1.0,0.0,0.0,0.0,109.664306640625
train_0_0_demo_game_003_user_seq_003_t127,结构化报告生成,请求序列003,127,oversupply_risk,154.87403869628906,-147.75563049316406,1.0,0.999932325230473,-1.0,0.0,0.0,0.0,125.87890625
train_0_0_demo_game_003_user_seq_003_t128,结构化报告生成,请求序列003,128,oversupply_risk,41.08375608921051,-148.1664581298828,1.0,1.0,-1.0,0.20000000298023224,0.25,0.0,151.139892578125
train_0_0_demo_game_003_user_seq_003_t129,结构化报告生成,请求序列003,129,oversupply_risk,63.01144361495972,-148.7965850830078,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,151.929931640625
train_0_0_demo_game_003_user_seq_003_t130,结构化报告生成,请求序列003,130,oversupply_risk,120.60869932174683,-150.00267028808594,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,117.511474609375
train_0_0_demo_game_003_user_seq_003_t131,结构化报告生成,请求序列003,131,oversupply_risk,113.61291408538818,-151.1387939453125,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,95.2392578125
train_0_0_demo_game_003_user_seq_003_t132,结构化报告生成,请求序列003,132,oversupply_risk,40.52313268184662,-151.54403686523438,1.0,1.0,-1.0,0.20000000298023224,-0.25,0.0,94.644775390625
train_0_0_demo_game_003_user_seq_003_t133,结构化报告生成,请求序列003,133,oversupply_risk,62.625300884246826,-152.1702880859375,1.0,1.0,-1.0,0.0,0.0,0.0,84.579345703125
train_0_0_demo_game_003_user_seq_003_t134,结构化报告生成,请求序列003,134,oversupply_risk,1.023593544960022,-152.18052673339844,1.0,1.0,-1.0,0.0,0.0,0.0,84.438720703125
train_0_0_demo_game_003_user_seq_003_t135,结构化报告生成,请求序列003,135,oversupply_risk,146.22658491134644,-153.6427764892578,1.0,1.0,-1.0,0.0,0.0,0.0,84.340576171875
train_0_0_demo_game_003_user_seq_003_t136,结构化报告生成,请求序列003,136,oversupply_risk,175.84543228149414,-155.4012451171875,1.0,1.0,-1.0,0.0,0.0,0.0,54.447998046875
train_0_0_demo_game_003_user_seq_003_t137,结构化报告生成,请求序列003,137,oversupply_risk,93.42413544654846,-156.33547973632812,1.0,1.0,-1.0,0.0,0.0,0.0,62.6005859375
train_0_0_demo_game_003_user_seq_003_t138,结构化报告生成,请求序列003,138,oversupply_risk,124.92238283157349,-157.58470153808594,1.0,1.0,-1.0,0.0,0.0,0.0,96.432373046875
train_0_0_demo_game_003_user_seq_003_t139,结构化报告生成,请求序列003,139,oversupply_risk,120.35620212554932,-158.78826904296875,1.0,1.0,-1.0,0.0,0.0,0.0,104.1298828125
train_0_0_demo_game_003_user_seq_003_t140,结构化报告生成,请求序列003,140,oversupply_risk,80.78777194023132,-159.5961456298828,1.0,1.0,-1.0,0.0,0.0,0.0,135.10302734375
train_0_0_demo_game_003_user_seq_003_t141,结构化报告生成,请求序列003,141,oversupply_risk,74.18903112411499,-160.33804321289062,1.0,1.0,-1.0,0.0,0.0,0.0,128.635986328125
train_0_0_demo_game_003_user_seq_003_t142,结构化报告生成,请求序列003,142,oversupply_risk,159.703528881073,-161.93508911132812,1.0,1.0,-1.0,0.0,0.0,0.0,104.871826171875
train_0_0_demo_game_003_user_seq_003_t143,结构化报告生成,请求序列003,143,oversupply_risk,151.6116976737976,-163.45120239257812,1.0,1.0,-1.0,0.0,0.0,0.0,100.066162109375
train_0_0_demo_game_003_user_seq_003_t144,结构化报告生成,请求序列003,144,oversupply_risk,73.9299476146698,-164.19049072265625,1.0,1.0,-1.0,0.0,0.0,0.0,108.761474609375
train_0_0_demo_game_003_user_seq_003_t145,结构化报告生成,请求序列003,145,oversupply_risk,47.38207757472992,-164.664306640625,1.0,1.0,-1.0,0.0,0.0,0.0,116.57373046875
train_0_0_demo_game_003_user_seq_003_t146,结构化报告生成,请求序列003,146,oversupply_risk,124.38790798187256,-165.90818786621094,1.0,1.0,-1.0,0.0,0.0,0.0,114.860595703125
train_0_0_demo_game_003_user_seq_003_t147,结构化报告生成,请求序列003,147,oversupply_risk,122.32707738876343,-167.1314697265625,1.0,1.0,-1.0,0.0,0.0,0.0,108.15625
train_0_0_demo_game_003_user_seq_003_t148,结构化报告生成,请求序列003,148,oversupply_risk,117.49303340911865,-168.306396484375,1.0,1.0,-1.0,0.0,0.0,0.0,99.327880859375
train_0_0_demo_game_003_user_seq_003_t149,结构化报告生成,请求序列003,149,oversupply_risk,84.26156044006348,-169.1490020751953,1.0,1.0,-1.0,0.0,0.0,0.0,92.005126953125
train_0_0_demo_game_003_user_seq_003_t150,结构化报告生成,请求序列003,150,oversupply_risk,107.71297216415405,-170.22613525390625,1.0,1.0,-1.0,0.0,0.0,0.0,102.8935546875
train_0_0_demo_game_003_user_seq_003_t151,结构化报告生成,请求序列003,151,oversupply_risk,170.63623666763306,-171.9324951171875,1.0,1.0,-1.0,0.0,0.0,0.0,112.1181640625
train_0_0_demo_game_003_user_seq_003_t152,结构化报告生成,请求序列003,152,oversupply_risk,172.74296283721924,-173.65992736816406,1.0,1.0,-1.0,0.0,0.0,0.0,107.9462890625
train_0_0_demo_game_003_user_seq_003_t153,结构化报告生成,请求序列003,153,oversupply_risk,163.95559310913086,-175.2994842529297,1.0,1.0,-1.0,0.0,0.0,0.0,120.02880859375
train_0_0_demo_game_003_user_seq_003_t154,结构化报告生成,请求序列003,154,oversupply_risk,161.79429292678833,-176.91741943359375,1.0,1.0,-1.0,0.0,0.0,0.0,133.83837890625
train_0_0_demo_game_003_user_seq_003_t155,结构化报告生成,请求序列003,155,oversupply_risk,175.36303997039795,-178.67105102539062,1.0,1.0,-1.0,0.0,0.0,0.0,153.759765625
train_0_0_demo_game_003_user_seq_003_t156,结构化报告生成,请求序列003,156,oversupply_risk,147.91477918624878,-180.15020751953125,1.0,1.0,-1.0,0.0,0.0,0.0,167.28271484375
train_0_0_demo_game_003_user_seq_003_t157,结构化报告生成,请求序列003,157,oversupply_risk,82.09485411643982,-180.9711456298828,1.0,1.0,-1.0,0.0,0.0,0.0,168.46142578125
train_0_0_demo_game_003_user_seq_003_t158,结构化报告生成,请求序列003,158,oversupply_risk,153.91428470611572,-182.5102996826172,1.0,1.0,-1.0,0.0,0.0,0.0,162.26025390625
train_0_0_demo_game_003_user_seq_003_t159,结构化报告生成,请求序列003,159,oversupply_risk,163.91767263412476,-184.14947509765625,1.0,1.0,-1.0,0.0,0.0,0.0,141.79296875
train_0_0_demo_game_003_user_seq_003_t160,结构化报告生成,请求序列003,160,oversupply_risk,151.1603593826294,-185.66107177734375,1.0,1.0,-1.0,0.0,0.0,0.0,139.82373046875
train_0_0_demo_game_003_user_seq_003_t161,结构化报告生成,请求序列003,161,oversupply_risk,149.69781637191772,-187.15805053710938,1.0,1.0,-1.0,0.0,0.0,0.0,136.9619140625
train_0_0_demo_game_003_user_seq_003_t162,结构化报告生成,请求序列003,162,oversupply_risk,151.00975036621094,-188.66815185546875,1.0,1.0,-1.0,0.0,0.0,0.0,137.7724609375
train_0_0_demo_game_003_user_seq_003_t163,结构化报告生成,请求序列003,163,oversupply_risk,79.81617450714111,-189.46630859375,1.0,1.0,-1.0,0.0,0.0,0.0,154.67333984375
train_0_0_demo_game_003_user_seq_003_t164,结构化报告生成,请求序列003,164,oversupply_risk,60.07770299911499,-190.0670928955078,1.0,1.0,-1.0,0.0,0.0,0.0,153.94580078125
train_0_0_demo_game_003_user_seq_003_t165,结构化报告生成,请求序列003,165,oversupply_risk,115.7070517539978,-191.2241668701172,1.0,1.0,-1.0,0.0,0.0,0.0,132.91845703125
train_0_0_demo_game_003_user_seq_003_t166,结构化报告生成,请求序列003,166,oversupply_risk,72.35105037689209,-191.9476776123047,1.0,1.0,-1.0,0.0,0.0,0.0,110.1494140625
train_0_0_demo_game_003_user_seq_003_t167,结构化报告生成,请求序列003,167,oversupply_risk,163.2498025894165,-193.58016967773438,1.0,1.0,-1.0,0.0,0.0,0.0,101.65380859375
train_0_0_demo_game_003_user_seq_003_t168,结构化报告生成,请求序列003,168,oversupply_risk,107.98308849334717,-194.66000366210938,1.0,1.0,-1.0,0.0,0.0,0.0,81.98681640625
train_0_0_demo_game_003_user_seq_003_t169,结构化报告生成,请求序列003,169,oversupply_risk,158.42797756195068,-196.24427795410156,1.0,1.0,-1.0,0.0,0.0,0.0,102.84765625
train_0_0_demo_game_003_user_seq_003_t170,结构化报告生成,请求序列003,170,oversupply_risk,177.11018323898315,-198.015380859375,1.0,1.0,-1.0,0.0,0.0,0.0,114.8232421875
train_0_0_demo_game_003_user_seq_003_t171,结构化报告生成,请求序列003,171,oversupply_risk,151.58302783966064,-199.5312042236328,1.0,1.0,-1.0,0.0,0.0,0.0,125.501953125
train_0_0_demo_game_003_user_seq_003_t172,结构化报告生成,请求序列003,172,oversupply_risk,155.7844042778015,-201.08905029296875,1.0,1.0,-1.0,0.0,0.0,0.0,151.6923828125
train_0_0_demo_game_003_user_seq_003_t173,结构化报告生成,请求序列003,173,oversupply_risk,192.53976345062256,-203.01446533203125,1.0,1.0,-1.0,0.0,0.0,0.0,148.775390625
train_0_0_demo_game_003_user_seq_003_t174,结构化报告生成,请求序列003,174,oversupply_risk,168.7124252319336,-204.6915740966797,1.0,0.999951148421241,-1.0,0.0,0.0,0.0,160.72607421875
train_0_0_demo_game_003_user_seq_003_t175,结构化报告生成,请求序列003,175,oversupply_risk,107.72353410720825,-205.76881408691406,1.0,1.0,-1.0,0.20000000298023224,0.25,0.0,169.255859375
train_0_0_demo_game_003_user_seq_003_t176,结构化报告生成,请求序列003,176,oversupply_risk,162.3422384262085,-207.39222717285156,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,166.90673828125
train_0_0_demo_game_003_user_seq_003_t177,结构化报告生成,请求序列003,177,oversupply_risk,154.75435256958008,-208.9397735595703,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,155.943359375
train_0_0_demo_game_003_user_seq_003_t178,结构化报告生成,请求序列003,178,oversupply_risk,155.5844783782959,-210.49560546875,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,157.576171875
train_0_0_demo_game_003_user_seq_003_t179,结构化报告生成,请求序列003,179,oversupply_risk,125.9711503982544,-211.75531005859375,1.0,1.0,-1.0,0.20000000298023224,-0.25,0.0,148.12841796875
train_0_0_demo_game_003_user_seq_003_t180,结构化报告生成,请求序列003,180,oversupply_risk,155.98124265670776,-213.31512451171875,1.0,1.0,-1.0,0.0,0.0,0.0,145.099609375
train_0_0_demo_game_003_user_seq_003_t181,结构化报告生成,请求序列003,181,oversupply_risk,142.27808713912964,-214.73789978027344,1.0,1.0,-1.0,0.0,0.0,0.0,149.65869140625
train_0_0_demo_game_003_user_seq_003_t182,结构化报告生成,请求序列003,182,oversupply_risk,56.2610924243927,-215.30050659179688,1.0,1.0,-1.0,0.0,0.0,0.0,148.07666015625
train_0_0_demo_game_003_user_seq_003_t183,结构化报告生成,请求序列003,183,oversupply_risk,101.80628299713135,-216.30856323242188,1.0,0.9999537718671963,-1.0,0.0,0.0,0.0,144.9560546875
train_0_0_demo_game_003_user_seq_003_t184,结构化报告生成,请求序列003,184,oversupply_risk,155.32090663909912,-217.86178588867188,1.0,1.0,-1.0,0.20000000298023224,0.25,0.0,120.12109375
train_0_0_demo_game_003_user_seq_003_t185,结构化报告生成,请求序列003,185,oversupply_risk,105.453360080719,-218.9163055419922,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,113.83154296875
train_0_0_demo_game_003_user_seq_003_t186,结构化报告生成,请求序列003,186,oversupply_risk,173.98966550827026,-220.6562042236328,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,113.66259765625
train_0_0_demo_game_003_user_seq_003_t187,结构化报告生成,请求序列003,187,oversupply_risk,179.14931774139404,-222.4477081298828,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,104.4580078125
train_0_0_demo_game_003_user_seq_003_t188,结构化报告生成,请求序列003,188,oversupply_risk,130.83401918411255,-223.75604248046875,1.0,1.0,-1.0,0.20000000298023224,-0.25,0.0,133.89501953125
train_0_0_demo_game_003_user_seq_003_t189,结构化报告生成,请求序列003,189,oversupply_risk,120.55429220199585,-224.96157836914062,1.0,1.0,-1.0,0.0,0.0,0.0,153.4775390625
train_0_0_demo_game_003_user_seq_003_t190,结构化报告生成,请求序列003,190,oversupply_risk,117.8891658782959,-226.13047790527344,1.0,0.9999557796829045,-1.0,0.0,0.0,0.0,147.3564453125
train_0_0_demo_game_003_user_seq_003_t191,结构化报告生成,请求序列003,191,oversupply_risk,132.53467082977295,-227.455810546875,1.0,1.0,-1.0,0.20000000298023224,0.25,0.0,151.13134765625
train_0_0_demo_game_003_user_seq_003_t192,结构化报告生成,请求序列003,192,oversupply_risk,103.70004177093506,-228.49281311035156,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,136.85400390625
train_0_0_demo_game_003_user_seq_003_t193,结构化报告生成,请求序列003,193,oversupply_risk,180.60965538024902,-230.2989044189453,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,125.20556640625
train_0_0_demo_game_003_user_seq_003_t194,结构化报告生成,请求序列003,194,oversupply_risk,110.97922325134277,-231.40869140625,1.0,1.0,-1.0,0.20000000298023224,0.0,0.0,118.4189453125
train_0_0_demo_game_003_user_seq_003_t195,结构化报告生成,请求序列003,195,oversupply_risk,160.7098937034607,-233.0157928466797,1.0,1.0,-1.0,0.20000000298023224,-0.25,0.0,133.4365234375
train_0_0_demo_game_003_user_seq_003_t196,结构化报告生成,请求序列003,196,oversupply_risk,148.80450963974,-234.5038299560547,1.0,1.0,-1.0,0.0,0.0,0.0,131.95556640625
train_0_0_demo_game_003_user_seq_003_t197,结构化报告生成,请求序列003,197,oversupply_risk,151.49613618850708,-236.01878356933594,1.0,1.0,-1.0,0.0,0.0,0.0,138.998046875
train_0_0_demo_game_003_user_seq_003_t198,结构化报告生成,请求序列003,198,oversupply_risk,165.98567962646484,-237.66864013671875,1.0,0.9999579263946973,-1.0,0.0,0.0,0.0,150.27880859375
valid_0_0_demo_game_003_user_seq_003_t5,结构化报告生成,请求序列003,5,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.800000011920929,-0.25,0.0,-1.0000003576278687
valid_0_0_demo_game_003_user_seq_003_t6,结构化报告生成,请求序列003,6,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.6000000238418579,-0.25,0.0,-0.7500001192092896
valid_0_0_demo_game_003_user_seq_003_t7,结构化报告生成,请求序列003,7,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.4000000059604645,-0.25,0.0,-0.5000001192092896
valid_0_0_demo_game_003_user_seq_003_t8,结构化报告生成,请求序列003,8,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.20000000298023224,-0.25,0.0,-0.25000011920928955
valid_0_0_demo_game_003_user_seq_003_t9,结构化报告生成,请求序列003,9,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t10,结构化报告生成,请求序列003,10,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t11,结构化报告生成,请求序列003,11,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t12,结构化报告生成,请求序列003,12,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t13,结构化报告生成,请求序列003,13,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t14,结构化报告生成,请求序列003,14,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t15,结构化报告生成,请求序列003,15,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t16,结构化报告生成,请求序列003,16,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t17,结构化报告生成,请求序列003,17,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t18,结构化报告生成,请求序列003,18,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t19,结构化报告生成,请求序列003,19,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t20,结构化报告生成,请求序列003,20,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t21,结构化报告生成,请求序列003,21,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t22,结构化报告生成,请求序列003,22,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t23,结构化报告生成,请求序列003,23,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
valid_0_0_demo_game_003_user_seq_003_t24,结构化报告生成,请求序列003,24,oversupply_risk,0.0,-0.05999999865889549,1.0,1.0,-0.08975777720879372,0.0,0.0,0.0,0.0
